id,institucion,sigla,plataforma,sector,region,cargo,fecha_publicacion,fecha_scraped,url_oferta,url_bases,url_oferta_valida,url_bases_valida
1482,Corporación Municipal de Punta Arenas,CORMUPA,Sitio propio,Municipal,Magallanes,1. Formulario de postulación Profesional de Apoyo,,2026-04-17T07:53:27.603065Z,https://forms.gle/B8E514E2TAQd6JxD8,https://drive.google.com/file/d/1FvgV92R4Xl4HD_Am8PKYPILohMggi37-/view?usp=drive_link,False,True
1463,Corporación Municipal de Ancud,CM Ancud,WordPress,Municipal,Los Lagos,Bases Concurso Público Director Liceo Bicentenario de Ancud.,,2026-04-17T07:51:50.367966Z,http://www.corporacionancud.cl/inicio/bases-concurso-publico-director-liceo-bicentenario-de-ancud/,http://www.corporacionancud.cl/inicio/bases-concurso-publico-director-liceo-bicentenario-de-ancud/,False,False
1462,Corporación Municipal de Ancud,CM Ancud,WordPress,Municipal,Los Lagos,Bases Concurso Público Director Liceo Polivalente de Ancud.,,2026-04-17T07:51:50.367966Z,http://www.corporacionancud.cl/inicio/bases-concurso-publico-director-liceo-polivalente-de-ancud/,http://www.corporacionancud.cl/inicio/bases-concurso-publico-director-liceo-polivalente-de-ancud/,False,False
1461,Corporación Municipal de Ancud,CM Ancud,WordPress,Municipal,Los Lagos,BASES CONCURSO PÚBLICO DIRECTOR/A ESTABLECIMIENTO MUNICIPAL LICEO BICENTENARIO DE ANCUD,,2026-04-17T07:51:50.367966Z,http://www.corporacionancud.cl/inicio/bases-concurso-publico-directora-establecimiento-municipal-liceo-bicentenario-de-ancud/,http://www.corporacionancud.cl/inicio/bases-concurso-publico-directora-establecimiento-municipal-liceo-bicentenario-de-ancud/,True,True
1460,Corporación Municipal de Ancud,CM Ancud,WordPress,Municipal,Los Lagos,BASES CONCURSO PÚBLICO DIRECTOR/A ESTABLECIMIENTO MUNICIPAL LICEO POLIVALENTE DE ANCUD,,2026-04-17T07:51:50.367966Z,http://www.corporacionancud.cl/inicio/bases-concurso-publico-directora-establecimiento-municipal-liceo-polivalente-de-ancud/,http://www.corporacionancud.cl/inicio/bases-concurso-publico-directora-establecimiento-municipal-liceo-polivalente-de-ancud/,False,False
1459,Corporación Municipal de Ancud,CM Ancud,WordPress,Municipal,Los Lagos,BASES DE LLAMADO A CONCURSO PUBLICO PARA DIRECTORES CESFAM COMUNA ANCUD,,2026-04-17T07:51:50.367966Z,http://www.corporacionancud.cl/inicio/bases-de-llamado-a-concurso-publico-para-directores-cesfam-comuna-ancud/,http://www.corporacionancud.cl/inicio/bases-de-llamado-a-concurso-publico-para-directores-cesfam-comuna-ancud/,True,True
1458,Corporación Municipal de Ancud,CM Ancud,WordPress,Municipal,Los Lagos,BASES CONCURSO PÚBLICO PARA DIRECTORA O DIRECTOR DE CENTROS DE SALUD...,,2026-04-17T07:51:50.367966Z,http://www.corporacionancud.cl/inicio/bases-concurso-publico-directora-o-director-centros-de-salud-familiar-corporacion-municipal-de-ancud-2025/,http://www.corporacionancud.cl/inicio/bases-concurso-publico-directora-o-director-centros-de-salud-familiar-corporacion-municipal-de-ancud-2025/,False,False
1457,Corporación Municipal de Ancud,CM Ancud,WordPress,Municipal,Los Lagos,BASES CONCURSO PÚBLICO DIRECTORA O DIRECTOR CENTROS DE SALUD FAMILIAR ANCUD...,,2026-04-17T07:51:50.367966Z,http://www.corporacionancud.cl/inicio/bases-concurso-publicodirectora-o-director-centro-de-salud-familiar/,http://www.corporacionancud.cl/inicio/bases-concurso-publicodirectora-o-director-centro-de-salud-familiar/,False,False
1456,Corporación Municipal de Ancud,CM Ancud,WordPress,Municipal,Los Lagos,Directorio Corporacion Municipal,,2026-04-17T07:51:50.367966Z,http://www.corporacionancud.cl/inicio/directorio-corporacion-municipal/,http://www.corporacionancud.cl/inicio/directorio-corporacion-municipal/,True,True
1449,Corporación Municipal de San Fernando,CORMUSAF,WordPress,Municipal,O'Higgins,CONCURSO PUBLICO MED..>,,2026-04-15T20:52:40.359993Z,https://cormusaf.cl/concursos/CONCURSO%20PUBLICO%20MEDICO%20SAPU.pdf,https://cormusaf.cl/concursos/CONCURSO%20PUBLICO%20MEDICO%20SAPU.pdf,True,True
1447,Corporación Municipal de San Fernando,CORMUSAF,WordPress,Municipal,O'Higgins,Bases CONDUCTOR AMBU..>,,2026-04-15T20:52:40.359993Z,https://cormusaf.cl/concursos/Bases%20CONDUCTOR%20AMBULANCIA%20SAPU%20DIFERIDO%202025%20(1).pdf,https://cormusaf.cl/concursos/Bases%20CONDUCTOR%20AMBULANCIA%20SAPU%20DIFERIDO%202025%20(1).pdf,True,True
1434,Corporación Municipal de Valparaíso,CORMUVAL,WordPress,Municipal,Valparaíso,Oferta Laboral | Proceso de selección para cargo de Matrona Clínica por 33 horas,,2026-04-17T07:50:20.706524Z,https://cmvalparaiso.cl/oferta-laboral-proceso-de-seleccion-para-cargo-de-matrona-clinica-por-33-horas/,https://cmvalparaiso.cl/wp-content/uploads/2026/02/Perfil-de-Cargo-MATRONA-CLINICA-2026.docx.pdf,False,False
1428,Corporación Municipal de Desarrollo Social de Antofagasta,CMDS Antofagasta,WordPress,Municipal,Antofagasta,CMDS inicia sumarios por viajes al extranjero de funcionarios con licencia médica,,2026-04-15T20:51:37.391735Z,https://www.cmds.cl/cmds-inicia-sumarios-por-viajes-al-extranjero-de-funcionarios-con-licencia-medica/,https://www.cmds.cl/cmds-inicia-sumarios-por-viajes-al-extranjero-de-funcionarios-con-licencia-medica/,False,False
1427,Corporación Municipal de Desarrollo Social de Antofagasta,CMDS Antofagasta,WordPress,Municipal,Antofagasta,Corporación Municipal lleva el caso licencias médicas hasta la Fiscalía,,2026-04-15T20:51:37.391735Z,https://www.cmds.cl/corporacion-municipal-lleva-el-caso-licencias-medicas-hasta-la-fiscalia/,https://www.cmds.cl/corporacion-municipal-lleva-el-caso-licencias-medicas-hasta-la-fiscalia/,False,False
1421,Municipalidad de Timaukel,M.Timaukel,WordPress,Municipal,Magallanes,"JEFATURA GRADO 11°, CONTRATA, título profesional de Ing. en Administración de Empresas, mención RRHH o gestión de personas, Contador auditor o carrera a fin (CERRADO)",,2026-04-17T07:45:49.936776Z,https://munitimaukel.cl/concurso-publico/jefatura-grado-11-contrata-titulo-profesional-de-ing-en-administracion-de-empresas-mencion-rrhh-o-gestion-de-personas-contador-auditor-o-carrera-a-fin/,https://munitimaukel.cl/concurso-publico/jefatura-grado-11-contrata-titulo-profesional-de-ing-en-administracion-de-empresas-mencion-rrhh-o-gestion-de-personas-contador-auditor-o-carrera-a-fin/,False,False
1420,Municipalidad de Timaukel,M.Timaukel,WordPress,Municipal,Magallanes,"PROFESIONAL ÁREA SOCIAL, HONORARIOS. (CERRADO)",,2026-04-17T07:45:49.936776Z,https://munitimaukel.cl/concurso-publico/profesional-area-social-honorarios/,https://munitimaukel.cl/concurso-publico/profesional-area-social-honorarios/,False,False
1419,Municipalidad de Timaukel,M.Timaukel,WordPress,Municipal,Magallanes,PROFESIONAL A CONTRATA PARA SECPLAN,,2026-04-17T07:45:49.936776Z,https://munitimaukel.cl/concurso-publico/profesional-a-contrata-para-secplan/,https://munitimaukel.cl/concurso-publico/profesional-a-contrata-para-secplan/,False,False
1416,Municipalidad de Torres del Paine,M.Torres del Paine,WordPress,Municipal,Magallanes,Enlaces a postulaciones,,2026-04-17T07:45:17.649940Z,https://www.munitorresdelpaine.cl/enlaces-a-postulaciones/,https://www.munitorresdelpaine.cl/enlaces-a-postulaciones/,True,True
1397,Municipalidad de San Gregorio,M.San Gregorio,WordPress,Municipal,Magallanes,CARGO DE DIRECTIVO – GRADO 10° EN LA PLANTA DE PERSONAL DE LA ILUSTRE MUNICIPALIDAD DE SAN GREGORIO,,2026-04-17T07:43:59.064246Z,https://sangregorio.cl/2025/12/24/cargo-de-directivo-grado-10-en-la-planta-de-personal-de-la-ilustre-municipalidad-de-san-gregorio/,https://sangregorio.cl/2025/12/24/cargo-de-directivo-grado-10-en-la-planta-de-personal-de-la-ilustre-municipalidad-de-san-gregorio/,True,True
1394,Municipalidad de San Gregorio,M.San Gregorio,WordPress,Municipal,Magallanes,BASES CONCURSO ESCALAFON ADMINISTRATIVOS GRADO 16° PLANTA MUNICIPAL,,2026-04-17T07:43:59.064246Z,https://sangregorio.cl/2026/04/15/bases-concurso-escalafon-administrativos-grado-16-planta-municipal-2/,https://drive.google.com/file/d/1TOrSkIo2IshUXaSfOi8T5UN35fDgvui_/view?usp=sharing,True,True
1388,Municipalidad de Guaitecas,M.Guaitecas,WordPress,Municipal,Aysén,Nueva convocatoria para Programa de Diversificación Productiva,,2026-04-17T07:42:37.440009Z,https://muniguaitecas.cl/2026/01/30/nueva-convocatoria-para-programa-de-diversificacion-productiva/,https://muniguaitecas.cl/wp-content/uploads/2026/01/D-A-N°109-30-01-2026-Revoca-proceso-de-llamado-a-concurso-publico_small.pdf,True,True
1384,Municipalidad de Lago Verde,M.Lago Verde,WordPress,Municipal,Aysén,CROCHET TYS,,2026-04-15T20:45:52.416658Z,https://comunalagoverde.cl/camila-torres/,https://comunalagoverde.cl/camila-torres/,True,True
1383,Municipalidad de Lago Verde,M.Lago Verde,WordPress,Municipal,Aysén,CONCURSO PÚBLICO SECRETARIO MUNICIPAL,,2026-04-15T20:45:52.416658Z,https://comunalagoverde.cl/concurso-publico-secretario-municipal/,https://lagoverdeaysen.cl/documentos/07.Acto%20con%20efecto%20sobre%20terceros/Concursos_/Decreto%20N%C2%BA%20229%20amplia%20plazo%20concurso%20secretario%20municipal.pdf,True,False
1382,Municipalidad de Palena,M.Palena,WordPress,Municipal,Los Lagos,CONCURSO ABOGADA/O CENTRO DE LAS MUJERES PALENA,,2026-04-17T07:41:45.241814Z,https://municipalidadpalena.cl/concurso-abogada-o-centro-de-las-mujeres-palena/,https://municipalidadpalena.cl/wp-content/uploads/2026/02/BASES-CONCURSO-ABOGADA-O-CDM.pdf,True,True
1381,Municipalidad de Palena,M.Palena,WordPress,Municipal,Los Lagos,Convocatoria: Encargado(a) de Biblioteca Municipal (Palena),,2026-04-17T07:41:45.241814Z,https://municipalidadpalena.cl/convocatoria-encargadoa-de-biblioteca-municipal-palena/,https://municipalidadpalena.cl/wp-content/uploads/2026/03/Bases-convocatoria-Biblioteca.pdf,True,True
1380,Municipalidad de Hualaihué,M.Hualaihué,WordPress,Municipal,Los Lagos,Concurso Público Ilustre Municipalidad de Hualaihué,,2026-04-17T07:41:36.193689Z,https://municipalidadhualaihue.cl/concurso-publico-ilustre-municipalidad-de-hualaihue-4/,https://municipalidadhualaihue.cl/wp-content/uploads/2026/03/Bases.pdf,False,False
1377,Municipalidad de San Juan de la Costa,M.San Juan de la Costa,WordPress,Municipal,Los Lagos,Postulación a puestos de venta en carpa municipal,,2026-04-17T07:38:33.543939Z,https://sanjuandelacosta.cl/2025/12/19/postulacion-a-puestos-de-venta-en-carpa-municipal/,https://sanjuandelacosta.cl/2025/12/19/postulacion-a-puestos-de-venta-en-carpa-municipal/,True,True
1376,Municipalidad de San Juan de la Costa,M.San Juan de la Costa,WordPress,Municipal,Los Lagos,Oferta Laboral: Revisa las bases del concurso público para el Centro Comunitario de Cuidados de Puaucho,,2026-04-17T07:38:33.543939Z,https://sanjuandelacosta.cl/2026/01/14/oferta-laboral-revisa-las-bases-del-concurso-publico-para-el-centro-comunitario-de-cuidados-de-puaucho-y-huali/,https://sanjuandelacosta.cl/archivosvarios/concursos/concurso_ccc-puaucho-2026.pdf,False,False
1375,Municipalidad de San Juan de la Costa,M.San Juan de la Costa,WordPress,Municipal,Los Lagos,Oferta Laboral: Revisa las bases del concurso público para el Centro Comunitario de Cuidados de Huali,,2026-04-17T07:38:33.543939Z,https://sanjuandelacosta.cl/2026/01/14/oferta-laboral-revisa-las-bases-del-concurso-publico-para-el-centro-comunitario-de-cuidados-de-huali/,https://sanjuandelacosta.cl/archivosvarios/concursos/concurso_ccc-huali-2026.pdf,False,False
1373,Municipalidad de San Juan de la Costa,M.San Juan de la Costa,WordPress,Municipal,Los Lagos,Oferta laboral: Gestor/a Psicoemocional,,2026-04-17T07:38:33.543939Z,https://sanjuandelacosta.cl/2026/01/30/oferta-laboral-gestor-a-psicoemocional/,https://sanjuandelacosta.cl/2026/01/30/oferta-laboral-gestor-a-psicoemocional/,False,False
1369,Municipalidad de Quemchi,M.Quemchi,WordPress,Municipal,Los Lagos,JEFE DE GABINETE,,2026-04-17T07:37:18.428070Z,https://www.muniquemchi.cl/alcaldia/jefe-de-gabinete/,https://www.muniquemchi.cl/alcaldia/jefe-de-gabinete/,False,False
1367,Corporación Municipal de Quellón,CM Quellón,WordPress,Municipal,Los Lagos,PERSONAL DE SEGURIDAD PÚBLICA MUNICIPAL DETECTA VEHÍCULO CON ENCARGO VIGENTE POR ROBO EN QUELLÓN,,2026-04-17T07:52:52.444054Z,https://muniquellon.cl/personal-de-seguridad-publica-municipal-detecta-vehiculo-con-encargo-vigente-por-robo-en-quellon/,https://muniquellon.cl/personal-de-seguridad-publica-municipal-detecta-vehiculo-con-encargo-vigente-por-robo-en-quellon/,True,True
1365,Corporación Municipal de Quellón,CM Quellón,WordPress,Municipal,Los Lagos,PREMIACIÓN DEL CONCURSO DE POESÍA Y RELATOS “QUELLÓN EN 200 PALABRAS”,,2026-04-17T07:52:52.444054Z,https://muniquellon.cl/premiacion-del-concurso-de-poesia-y-relatos-quellon-en-200-palabras/,https://muniquellon.cl/premiacion-del-concurso-de-poesia-y-relatos-quellon-en-200-palabras/,True,True
1360,Corporación Municipal de Puqueldón,CM Puqueldón,WordPress,Municipal,Los Lagos,Ilustre Municipalidad de Puqueldón abre concurso público para Profesional PRODESAL,,2026-04-15T20:54:53.576934Z,https://munipuqueldon.cl/2026/03/05/ilustre-municipalidad-de-puqueldon-abre-concurso-publico-para-profesional-prodesal/,https://munipuqueldon.cl/wp-content/uploads/2026/03/BASES-CONCURSO-2026.pdf,False,True
1357,Corporación Municipal de Curaco de Vélez,CM Curaco de Vélez,WordPress,Municipal,Los Lagos,Llamado a concurso tecnico asesor media jornada programa PDTI,,2026-04-15T20:54:44.852686Z,https://curacodevelez.cl/web/documentos/llamado-a-concurso-tecnico-asesor-media-jornada-programa-pdti/,https://curacodevelez.cl/web/documentos/llamado-a-concurso-tecnico-asesor-media-jornada-programa-pdti/,False,False
1356,Corporación Municipal de Curaco de Vélez,CM Curaco de Vélez,WordPress,Municipal,Los Lagos,LLamado a concurso público Coordinador PDTI,,2026-04-15T20:54:44.852686Z,https://curacodevelez.cl/web/documentos/llamado-a-concurso-publico-coordinador-pdti/,https://curacodevelez.cl/web/documentos/llamado-a-concurso-publico-coordinador-pdti/,False,False
1333,Municipalidad de Calbuco,M.Calbuco,WordPress,Municipal,Los Lagos,Concurso Público – Técnico Agrícola PRODESAL,,2026-04-17T07:33:48.644493Z,https://www.municipalidadcalbuco.cl/?p=59240,https://www.municipalidadcalbuco.cl/?p=59240,False,False
1332,Municipalidad de Calbuco,M.Calbuco,WordPress,Municipal,Los Lagos,Llamado a Concurso Público – Veterinario(a) PRODESAL,,2026-04-17T07:33:48.644493Z,https://www.municipalidadcalbuco.cl/?p=59284,https://www.municipalidadcalbuco.cl/?p=59284,True,True
1331,Municipalidad de Calbuco,M.Calbuco,WordPress,Municipal,Los Lagos,CONCURSO PUBLICO,,2026-04-17T07:33:48.644493Z,https://www.municipalidadcalbuco.cl/?p=59616,https://www.municipalidadcalbuco.cl/?p=59616,False,False
1330,Municipalidad de Calbuco,M.Calbuco,WordPress,Municipal,Los Lagos,Concurso público Prodesal Calbuco,,2026-04-17T07:33:48.644493Z,https://www.municipalidadcalbuco.cl/?p=59655,https://www.municipalidadcalbuco.cl/?p=59655,True,True
1329,Municipalidad de Calbuco,M.Calbuco,WordPress,Municipal,Los Lagos,Concurso Público Administrativo Grado 18,,2026-04-17T07:33:48.644493Z,https://www.municipalidadcalbuco.cl/?p=59743,https://www.municipalidadcalbuco.cl/?p=59743,True,True
1317,Municipalidad de Panguipulli,M.Panguipulli,WordPress,Municipal,Los Ríos,Corporacion Municipal está notificando a los funcionarios de salud que viajaron fuera del país con licencia medica,,2026-04-17T07:33:04.608038Z,https://municipalidadpanguipulli.cl/archivos/46893,https://municipalidadpanguipulli.cl/archivos/46893,False,False
1316,Municipalidad de Panguipulli,M.Panguipulli,WordPress,Municipal,Los Ríos,"Concejo Municipal pone término anticipado a la concesión con Verde Sur SPA por provisión de mano de obra de aseo, estafetas y personal auxiliar",,2026-04-17T07:33:04.608038Z,https://municipalidadpanguipulli.cl/archivos/47016,https://municipalidadpanguipulli.cl/archivos/47016,False,False
1313,Municipalidad de Paillaco,M.Paillaco,WordPress,Municipal,Los Ríos,Municipalidad de Paillaco y CONAF firman convenio para fortalecer el hermoseamiento y cuidado de áreas verdes,,2026-04-17T07:32:20.206402Z,https://www.munipaillaco.cl/municipalidad-de-paillaco-y-conaf-firman-convenio-para-fortalecer-el-hermoseamiento-y-cuidado-de-areas-verdes/,https://www.munipaillaco.cl/municipalidad-de-paillaco-y-conaf-firman-convenio-para-fortalecer-el-hermoseamiento-y-cuidado-de-areas-verdes/,True,True
1312,Municipalidad de Paillaco,M.Paillaco,WordPress,Municipal,Los Ríos,Corte Suprema valida decisión de la Municipalidad de Paillaco y descarta arbitrariedad en no renovación de contrata,,2026-04-17T07:32:20.206402Z,https://www.munipaillaco.cl/corte-suprema-valida-decision-de-la-municipalidad-de-paillaco-y-descarta-arbitrariedad-en-no-renovacion-de-contrata/,https://www.munipaillaco.cl/corte-suprema-valida-decision-de-la-municipalidad-de-paillaco-y-descarta-arbitrariedad-en-no-renovacion-de-contrata/,True,True
1309,Municipalidad de Paillaco,M.Paillaco,WordPress,Municipal,Los Ríos,Municipalidad de Paillaco gana nuevo juicio y frena demanda infundada de ex funcionario,,2026-04-17T07:32:20.206402Z,https://www.munipaillaco.cl/municipalidad-de-paillaco-gana-nuevo-juicio-y-frena-demanda-infundada-de-ex-funcionario/,https://www.munipaillaco.cl/municipalidad-de-paillaco-gana-nuevo-juicio-y-frena-demanda-infundada-de-ex-funcionario/,False,False
1301,Municipalidad de Corral,M.Corral,Trabajando.cl/OMIL,Municipal,Los Ríos,Descarga aquí las bases,,2026-04-17T07:31:09.814355Z,http://www.municipalidadcorral.cl/storage/BASES%20CONCURSOS%202025/BASES%202026/ABRIL/Bases%20Concurso%20PPL%20Social.pdf,http://www.municipalidadcorral.cl/storage/BASES%20CONCURSOS%202025/BASES%202026/ABRIL/Bases%20Concurso%20PPL%20Social.pdf,False,False
1296,Municipalidad de Purén,M.Purén,WordPress,Municipal,La Araucanía,Postula Concurso Públicos,,2026-04-15T20:36:01.724185Z,https://munipuren.cl/postula-concurso-publicos/,https://munipuren.cl/postula-concurso-publicos/,True,True
1293,Municipalidad de Purén,M.Purén,WordPress,Municipal,La Araucanía,CONCURSO PUBLICO OLN,,2026-04-15T20:36:01.724185Z,https://munipuren.cl/concurso-publico-oln/,https://munipuren.cl/concurso-publico-oln/,True,True
1292,Municipalidad de Purén,M.Purén,WordPress,Municipal,La Araucanía,Concurso Publico Honorario PDTI,,2026-04-15T20:36:01.724185Z,https://munipuren.cl/concurso-publico-honorario-pdti/,https://munipuren.cl/concurso-publico-honorario-pdti/,True,True
1288,Municipalidad de Collipulli,M.Collipulli,WordPress,Municipal,La Araucanía,Directorio,,2026-04-17T07:29:26.722944Z,https://municipalidadcollipulli.cl/directorio/,https://municipalidadcollipulli.cl/directorio/,True,True
1282,Municipalidad de Villarrica,M.Villarrica,WordPress,Municipal,La Araucanía,LICEO BICENTENARIO DE EXCELENCIA POLITÉCNICO DE VILLARRICA FORTALECE SU OFERTA TÉCNICO PROFESIONAL CON SEIS ESPECIALIDADES ORIENTADAS AL MUNDO LABORAL,,2026-04-17T07:28:57.974325Z,https://www.munivillarrica.cl/2026/04/liceo-bicentenario-de-excelencia-politecnico-de-villarrica-fortalece-su-oferta-tecnico-profesional-con-seis-especialidades-orientadas-al-mundo-laboral/,https://www.munivillarrica.cl/2026/04/liceo-bicentenario-de-excelencia-politecnico-de-villarrica-fortalece-su-oferta-tecnico-profesional-con-seis-especialidades-orientadas-al-mundo-laboral/,False,False
1276,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Concurso Público para Dirección de Obras,,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#d57ee4559bed6813c,https://municipalidadpucon.cl/?page_id=89#d57ee4559bed6813c,True,True
1272,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Llamado a Concurso Público Profesional grado 10°,,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#ebcbd57706901d95a,https://municipalidadpucon.cl/?page_id=89#ebcbd57706901d95a,True,True
1270,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Llamado a Concurso Público Técnico grado 15°,,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#6247450765e8ec1f8,https://municipalidadpucon.cl/?page_id=89#6247450765e8ec1f8,False,False
1268,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Llamado a Concurso Público Administrativo grado 18°,,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#1d800340184664abd,https://municipalidadpucon.cl/?page_id=89#1d800340184664abd,False,False
1265,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Llamado a Concursos Públicos Auxiliares grado 15° y 17°,,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#54eeb8f8c5b3f1f35,https://municipalidadpucon.cl/?page_id=89#54eeb8f8c5b3f1f35,True,True
1263,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Llamado a Concurso Público Técnico grado 13°,,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#d85ede008c08daf58,https://municipalidadpucon.cl/?page_id=89#d85ede008c08daf58,True,True
1260,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Llamado a Concurso Público Administrativo grado 16°,,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#978a6e375aceba7f2,https://municipalidadpucon.cl/?page_id=89#978a6e375aceba7f2,True,True
1253,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Concurso Director Departamento de Salud Pucón,,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#d8d8248e1f07d6884,https://municipalidadpucon.cl/?page_id=89#d8d8248e1f07d6884,True,True
1156,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Llamado Concurso Público Programa PDTI,,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#0e3b2bf0d4f748457,https://municipalidadpucon.cl/?page_id=89#0e3b2bf0d4f748457,True,True
1151,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Llamado Concurso Público Departamento de Salud,,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#04d8f1734a28ec879,https://municipalidadpucon.cl/?page_id=89#04d8f1734a28ec879,True,True
1147,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Llamado Concurso Público Coordinador(a) OPD,,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#bb6ee803aa53765e9,https://municipalidadpucon.cl/?page_id=89#bb6ee803aa53765e9,True,True
1137,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Llamado a Concurso Interno Departamento de Salud Municipalidad de Pucón,,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#dbe09cee1d7c4420e,https://municipalidadpucon.cl/?page_id=89#dbe09cee1d7c4420e,True,True
1136,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Llamado Concurso Público Monitor/a Programa 4 a 7,,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#2aca2a7be77ee14cf,https://municipalidadpucon.cl/?page_id=89#2aca2a7be77ee14cf,True,True
1134,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,"Concurso para proveer el cargo de Psicóloga/o Apoyo Profesional, Oficina de la Mujer Municipalidad de Pucón",,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#d8e65e5f52e7c1f29,https://municipalidadpucon.cl/?page_id=89#d8e65e5f52e7c1f29,True,True
1133,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Concurso para proveer el cargo Ejecutor Programa Habilidades para la Vida,,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#8bca6f659391def41,https://municipalidadpucon.cl/?page_id=89#8bca6f659391def41,True,True
1121,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Técnico media jornada PDTI Pucón,,2026-04-15T20:30:50.969180Z,https://www.indap.gob.cl/concursos/concursos-de-equipos-tecnicos-prodesal-y-pdti/llamado-concurso-1-tecnico-pdti-pucon,https://www.indap.gob.cl/concursos/concursos-de-equipos-tecnicos-prodesal-y-pdti/llamado-concurso-1-tecnico-pdti-pucon,False,False
1120,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Llamado a concurso técnico PDTI media jornada Pucón (Actualizado),,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#6bbcdffae4c8cb3a1,https://municipalidadpucon.cl/?page_id=89#6bbcdffae4c8cb3a1,True,True
1118,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Concurso Provisión Cargo Psicóloga Apoyo Profesional-PSMEG,,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#1cb6b1ad3b226f537,https://municipalidadpucon.cl/?page_id=89#1cb6b1ad3b226f537,True,True
1116,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Llamado Concurso Público Departamento de Salud (CESFAM),,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#c734b93c9f1820452,https://municipalidadpucon.cl/?page_id=89#c734b93c9f1820452,True,True
1114,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Llamado Concurso Coordinador del Programa de Desarrollo Local (PRODESAL),,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#c6c8f8a2032d1389b,https://municipalidadpucon.cl/?page_id=89#c6c8f8a2032d1389b,True,True
1112,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Llamado Concurso Asistente Técnico de funciones no habituales de Cultura,,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#a6b13330dd646adab,https://municipalidadpucon.cl/?page_id=89#a6b13330dd646adab,True,True
1111,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,"Llamado Concurso Público, Monitor/a Programa 4 a 7",,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#b5fafc8de7e351996,https://municipalidadpucon.cl/?page_id=89#b5fafc8de7e351996,True,True
1109,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,"Llamado Concurso Público, Coordinador/a Programa 4 a 7",,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#8aa6d586224869833,https://municipalidadpucon.cl/?page_id=89#8aa6d586224869833,True,True
1107,Municipalidad de Pucón,M.Pucón,WordPress,Municipal,La Araucanía,Bases Llamados a Concurso Publico Apoyo Familiar Integral 44 Horas,,2026-04-15T20:30:50.969180Z,https://municipalidadpucon.cl/?page_id=89#7190123ca0cae276c,https://municipalidadpucon.cl/?page_id=89#7190123ca0cae276c,True,True
